packet_count,byte_count,duration,avg_packet_size,mean_iat,var_iat,dst_ip,label
48,2545,2.07,41,0.044043,0.00758,192.168.1.34,0
33,4213,3.22,87,0.100625,0.007155,192.168.1.33,0
9,1980,0.34,85,0.0425,0.003216,192.168.1.9,0
27,4407,4.92,42,0.189231,0.004633,192.168.1.31,0
5,4348,3.67,103,0.9175,0.002446,192.168.1.15,0
35,3409,4.26,77,0.125294,0.005606,192.168.1.26,0
24,2164,2.96,49,0.128696,0.001768,192.168.1.23,0
34,654,2.69,51,0.081515,0.009841,192.168.1.42,0
12,2935,1.42,47,0.129091,0.0078,192.168.1.6,0
43,2945,1.26,80,0.03,0.009074,192.168.1.50,0
26,3488,1.8,92,0.072,0.007762,192.168.1.16,0
50,2311,1.2,74,0.02449,0.004769,192.168.1.9,0
31,3818,2.07,67,0.069,0.006883,192.168.1.38,0
32,3889,4.56,91,0.147097,0.006606,192.168.1.28,0
140,19976026,51.48,1057,0.120648,0.586303,10.0.0.2,1
5,893,4.57,141,1.1425,0.007827,192.168.1.25,0
32,3176,3.38,115,0.109032,0.005497,192.168.1.14,0
50,926,0.34,54,0.006939,0.0081,192.168.1.11,0
23,4587,2.73,83,0.124091,0.009801,192.168.1.15,0
26,3203,0.3,110,0.012,0.003311,192.168.1.45,0
37,562,3.17,125,0.088056,0.003938,192.168.1.3,0
26,4106,1.14,75,0.0456,0.002167,192.168.1.41,0
14,1601,2.98,77,0.229231,0.001706,192.168.1.16,0
11,1048,4.23,76,0.423,0.001648,192.168.1.32,0
12,764,0.8,127,0.072727,0.004007,192.168.1.6,0
427,16810997,36.62,1061,0.487993,0.554826,10.0.0.7,1
38,2731,2.14,107,0.057838,0.004923,192.168.1.7,0
31,3732,1.33,49,0.044333,0.000584,192.168.1.47,0
34,2400,3.0,147,0.090909,0.003348,192.168.1.12,0
157,1671,0.76,57,0.003846,1.9e-05,192.168.1.40,1
344,7150752,49.53,1157,0.094681,0.827959,10.0.0.7,1
46,4997,4.39,75,0.097556,0.009598,192.168.1.18,0
30,1632,1.24,87,0.042759,0.007317,192.168.1.16,0
34,4896,1.42,140,0.04303,0.001729,192.168.1.27,0
193,15214877,30.8,1236,0.227323,0.710634,10.0.0.3,1
19,1978,0.14,141,0.007778,0.000979,192.168.1.10,0
33,2307,2.96,87,0.0925,0.009965,192.168.1.27,0
7,4340,2.33,104,0.388333,0.002425,192.168.1.3,0
26,3704,3.46,136,0.1384,0.001754,192.168.1.32,0
12,1688,0.14,111,0.012727,0.002988,192.168.1.6,0
12,435,3.44,126,0.312727,0.004828,192.168.1.22,0
36,3860,2.0,124,0.057143,0.009442,192.168.1.24,0
29,846,2.36,51,0.084286,0.001681,192.168.1.33,0
39,3476,2.41,132,0.063421,0.007863,192.168.1.36,0
33,3081,3.95,79,0.123438,0.008206,192.168.1.25,0
14,2617,4.49,131,0.345385,0.008448,192.168.1.47,0
23,1951,1.83,74,0.083182,0.001001,192.168.1.50,0
32,1327,0.37,120,0.011935,0.009425,192.168.1.35,0
14,4138,1.96,70,0.150769,0.006616,192.168.1.3,0
38,2234,1.62,42,0.043784,0.007933,192.168.1.37,0
7,3145,2.53,114,0.421667,0.003325,192.168.1.14,0
26,1862,4.07,105,0.1628,0.00066,192.168.1.40,0
47,4287,2.27,91,0.049348,0.004056,192.168.1.23,0
27,4037,1.95,112,0.075,0.004458,192.168.1.29,0
36,3129,3.83,136,0.109429,0.001148,192.168.1.36,0
37,2127,0.39,40,0.010833,0.006214,192.168.1.28,0
31,1813,3.06,128,0.102,0.005268,192.168.1.43,0
13,2053,4.73,141,0.394167,0.004723,192.168.1.18,0
17,3835,1.14,139,0.07125,0.006678,192.168.1.48,0
21,1337,2.21,112,0.1105,0.000946,192.168.1.49,0
30,3366,4.87,125,0.167931,0.007549,192.168.1.10,0
29,2877,2.49,102,0.088929,0.001053,192.168.1.21,0
47,302,4.62,70,0.100435,0.003462,192.168.1.40,0
26,3344,2.55,61,0.102,0.008454,192.168.1.50,0
50,333,3.38,86,0.06898,0.009433,192.168.1.9,0
36,3598,0.73,55,0.020857,0.009582,192.168.1.32,0
14,667,2.0,66,0.153846,0.000241,192.168.1.25,0
18,2860,3.95,117,0.232353,0.009416,192.168.1.19,0
16,3277,2.08,100,0.138667,0.006233,192.168.1.22,0
26,3340,2.14,143,0.0856,0.007976,192.168.1.40,0
17,402,3.84,149,0.24,0.006965,192.168.1.35,0
5,4751,1.12,134,0.28,0.009905,192.168.1.5,0
38,2531,2.78,77,0.075135,0.000143,192.168.1.28,0
45,2107,3.23,123,0.073409,0.009655,192.168.1.11,0
33,3373,3.36,56,0.105,0.005466,192.168.1.43,0
37,1318,0.26,105,0.007222,0.006538,192.168.1.43,0
26,2374,4.95,128,0.198,0.007057,192.168.1.48,0
19,2644,0.61,149,0.033889,0.002954,192.168.1.20,0
5,4826,2.86,137,0.715,0.004891,192.168.1.36,0
17,2272,3.53,112,0.220625,0.008476,192.168.1.30,0
39,2808,2.94,146,0.077368,0.007404,192.168.1.9,0
32,317,1.65,101,0.053226,0.009582,192.168.1.24,0
45,3544,2.52,112,0.057273,0.005663,192.168.1.43,0
40,1585,0.77,69,0.019744,0.005691,192.168.1.31,0
19,1799,1.49,59,0.082778,0.009033,192.168.1.36,0
42,4944,3.71,66,0.090488,0.003207,192.168.1.20,0
44,4108,1.91,54,0.044419,0.002909,192.168.1.50,0
49,1220,4.01,88,0.083542,0.005297,192.168.1.22,0
35,962,3.09,98,0.090882,0.007449,192.168.1.37,0
6,4104,4.63,106,0.926,0.004724,192.168.1.48,0
21,1504,1.02,110,0.051,0.004516,192.168.1.36,0
33,3268,4.4,63,0.1375,0.001259,192.168.1.50,0
24,1856,4.45,73,0.193478,0.006963,192.168.1.11,0
30,3423,2.65,96,0.091379,0.007549,192.168.1.46,0
466,2010,0.89,59,0.002616,7.1e-05,192.168.1.74,1
7,3535,4.24,108,0.706667,0.002519,192.168.1.25,0
12,1919,3.85,94,0.35,0.006248,192.168.1.16,0
18248,1906451,1.04,183,0.000188,9e-06,192.168.1.100,1
43,2394,0.98,89,0.023333,0.004374,192.168.1.7,0
185,18629176,26.14,1161,0.052852,0.19002,10.0.0.10,1
35,2958,3.72,48,0.109412,0.003598,192.168.1.46,0
28,3495,4.53,146,0.167778,0.007855,192.168.1.47,0
14,3764,0.54,79,0.041538,0.000229,192.168.1.28,0
11,1294,2.34,65,0.234,0.004035,192.168.1.43,0
257,7526,0.98,51,0.001303,0.0001,192.168.1.217,1
37,449,1.08,146,0.03,0.00195,192.168.1.8,0
41,2106,4.86,124,0.1215,0.003684,192.168.1.43,0
11,1962,2.64,88,0.264,0.002973,192.168.1.2,0
15,4249,3.62,123,0.258571,0.003945,192.168.1.32,0
9,2063,4.72,140,0.59,0.007629,192.168.1.30,0
47,4125,2.84,122,0.061739,0.005701,192.168.1.20,0
28,894,3.26,114,0.120741,0.009902,192.168.1.41,0
8,4328,0.12,95,0.017143,0.004836,192.168.1.32,0
32,3716,1.93,130,0.062258,0.002932,192.168.1.16,0
31,304,1.17,96,0.039,0.002509,192.168.1.42,0
14,1461,0.16,105,0.012308,0.001777,192.168.1.12,0
44,2803,0.95,101,0.022093,0.006356,192.168.1.45,0
11,4058,1.26,79,0.126,0.007977,192.168.1.19,0
13,2387,1.9,67,0.158333,0.001453,192.168.1.43,0
12,1124,0.31,143,0.028182,0.002982,192.168.1.8,0
13,660,4.82,128,0.401667,0.00636,192.168.1.12,0
20,2470,2.44,72,0.128421,0.009833,192.168.1.14,0
50,817,3.82,115,0.077959,0.003334,192.168.1.49,0
43,4931,2.46,113,0.058571,0.002246,192.168.1.45,0
35,2512,4.9,126,0.144118,0.000452,192.168.1.40,0
21,1093,1.49,143,0.0745,0.008877,192.168.1.9,0
45,3194,4.69,87,0.106591,0.00982,192.168.1.22,0
23,1516,2.0,40,0.090909,0.006521,192.168.1.25,0
17,1212,1.14,92,0.07125,0.001563,192.168.1.12,0
36,415,4.48,69,0.128,0.008155,192.168.1.23,0
13,4493,0.15,141,0.0125,0.006324,192.168.1.28,0
16,1780,3.93,78,0.262,0.00043,192.168.1.49,0
33,2282,4.05,79,0.126562,0.003017,192.168.1.7,0
16,2629,4.55,118,0.303333,0.009242,192.168.1.49,0
30,3991,1.16,40,0.04,0.006623,192.168.1.15,0
23,4225,2.73,49,0.124091,0.006001,192.168.1.42,0
8,481,4.14,140,0.591429,0.005791,192.168.1.37,0
18,496,4.95,50,0.291176,0.009129,192.168.1.22,0
30,1504,3.11,105,0.107241,0.007077,192.168.1.37,0
40,4123,1.02,142,0.026154,0.005529,192.168.1.40,0
43,3966,1.3,114,0.030952,0.0061,192.168.1.2,0
41,339,1.28,41,0.032,0.008076,192.168.1.22,0
12,2430,3.11,139,0.282727,0.000921,192.168.1.10,0
41,340,3.22,88,0.0805,0.00246,192.168.1.14,0
36,3531,1.82,63,0.052,0.001412,192.168.1.50,0
11,4774,4.77,124,0.477,0.003122,192.168.1.7,0
36,3204,1.68,86,0.048,0.002369,192.168.1.23,0
6,1506,0.67,121,0.134,0.007323,192.168.1.35,0
398,18975611,20.19,1040,0.435075,0.677715,10.0.0.9,1
44,1816,2.99,138,0.069535,0.007323,192.168.1.11,0
146,16257977,19.84,1033,0.216338,0.169625,10.0.0.5,1
9,688,1.23,48,0.15375,0.009507,192.168.1.2,0
36,2329,1.5,69,0.042857,0.005012,192.168.1.35,0
20,1463,2.54,140,0.133684,0.008275,192.168.1.22,0
28,1039,1.18,72,0.043704,0.001732,192.168.1.2,0
33,4461,3.43,117,0.107188,0.006825,192.168.1.40,0
19,653,1.21,80,0.067222,0.006117,192.168.1.24,0
42,4996,1.51,63,0.036829,0.001154,192.168.1.39,0
16,4137,4.49,52,0.299333,0.009497,192.168.1.38,0
26,475,0.97,78,0.0388,0.005454,192.168.1.38,0
27,1776,2.05,73,0.078846,0.008517,192.168.1.22,0
46,759,2.11,145,0.046889,0.003493,192.168.1.35,0
17,1370,2.02,62,0.12625,0.001993,192.168.1.19,0
46,3213,1.04,123,0.023111,0.007353,192.168.1.47,0
6,4435,2.38,106,0.476,0.001843,192.168.1.11,0
17,2699,1.85,80,0.115625,0.00529,192.168.1.8,0
37,785,0.58,70,0.016111,0.000541,192.168.1.11,0
5,1403,4.28,100,1.07,0.00369,192.168.1.13,0
31,1596,1.92,65,0.064,0.006208,192.168.1.32,0
50,4306,1.58,73,0.032245,0.007405,192.168.1.45,0
30,2237,4.13,129,0.142414,0.00462,192.168.1.40,0
29,4753,1.61,45,0.0575,0.004561,192.168.1.16,0
23,2563,3.18,84,0.144545,0.008568,192.168.1.16,0
26,2503,2.61,143,0.1044,0.001391,192.168.1.39,0
10,3759,0.23,121,0.025556,0.002205,192.168.1.22,0
12559,871917,1.28,175,0.000467,5e-06,192.168.1.100,1
50,1073,1.25,40,0.02551,0.003953,192.168.1.7,0
16,3752,3.8,42,0.253333,0.009868,192.168.1.2,0
22,3263,2.21,138,0.105238,0.007769,192.168.1.21,0
20,4749,1.24,107,0.065263,0.001414,192.168.1.30,0
19,3821,0.13,76,0.007222,0.006411,192.168.1.3,0
42,4779,4.09,95,0.099756,0.008107,192.168.1.46,0
39,2904,3.59,139,0.094474,0.007037,192.168.1.11,0
40,2391,1.38,84,0.035385,0.003595,192.168.1.47,0
16,1120,4.24,57,0.282667,0.006488,192.168.1.35,0
46,1104,1.55,134,0.034444,0.004543,192.168.1.7,0
26,4108,1.01,116,0.0404,0.004659,192.168.1.36,0
12,807,3.29,45,0.299091,0.002123,192.168.1.17,0
38,4432,3.88,147,0.104865,0.001023,192.168.1.26,0
28,1481,3.92,107,0.145185,0.005039,192.168.1.40,0
34,620,2.85,128,0.086364,0.006778,192.168.1.45,0
11581,1708173,1.03,58,0.000118,1e-06,192.168.1.100,1
30,3942,1.33,106,0.045862,0.003659,192.168.1.24,0
23,320,4.3,124,0.195455,0.006701,192.168.1.10,0
21,561,2.04,143,0.102,0.003475,192.168.1.38,0
50,4676,2.29,44,0.046735,0.005011,192.168.1.25,0
20,2613,3.02,143,0.158947,0.001583,192.168.1.38,0
47,4895,2.21,98,0.048043,0.009635,192.168.1.45,0
10,3654,1.6,42,0.177778,0.001579,192.168.1.18,0
48,3713,2.69,68,0.057234,0.001682,192.168.1.15,0
18,4653,1.46,123,0.085882,0.008459,192.168.1.25,0
173,5555,0.42,61,0.004574,9.4e-05,192.168.1.40,1
48,4457,2.79,92,0.059362,0.002867,192.168.1.39,0
370,12969053,34.32,1249,0.205787,0.40273,10.0.0.9,1
34,1611,2.72,116,0.082424,0.007125,192.168.1.12,0
10,4471,0.23,88,0.025556,0.003013,192.168.1.26,0
48,3179,3.76,97,0.08,0.006401,192.168.1.27,0
10,4901,3.01,109,0.334444,0.00199,192.168.1.4,0
39,404,2.72,140,0.071579,0.000893,192.168.1.18,0
22,4298,2.96,115,0.140952,0.008472,192.168.1.25,0
29,2606,2.82,47,0.100714,0.004756,192.168.1.23,0
46,3939,0.27,106,0.006,0.000758,192.168.1.18,0
5,4670,1.09,64,0.2725,0.004767,192.168.1.21,0
40,1550,4.85,104,0.124359,0.002423,192.168.1.24,0
30,4881,3.96,100,0.136552,0.006345,192.168.1.45,0
11,3707,3.42,100,0.342,0.004357,192.168.1.42,0
18,1969,3.8,115,0.223529,0.005544,192.168.1.36,0
5,1756,1.48,61,0.37,0.008331,192.168.1.40,0
36,3075,3.81,97,0.108857,0.001106,192.168.1.22,0
16,1968,1.29,83,0.086,0.004185,192.168.1.39,0
13,2995,2.7,128,0.225,0.001654,192.168.1.49,0
9,1700,3.5,56,0.4375,0.002754,192.168.1.40,0
9,2917,2.54,124,0.3175,0.000961,192.168.1.50,0
22,4510,2.46,75,0.117143,0.00246,192.168.1.41,0
15,4850,3.93,58,0.280714,0.001391,192.168.1.26,0
40,4233,2.09,101,0.05359,0.005858,192.168.1.50,0
8,2095,4.42,91,0.631429,0.00154,192.168.1.30,0
42,4776,1.2,52,0.029268,0.003686,192.168.1.42,0
46,1588,1.48,68,0.032889,0.002235,192.168.1.11,0
48,864,1.93,40,0.041064,0.00445,192.168.1.8,0
6,2191,4.84,104,0.968,0.007291,192.168.1.30,0
397,8709,0.8,42,0.002233,4.7e-05,192.168.1.58,1
20,4360,3.05,143,0.160526,0.000792,192.168.1.28,0
7,4729,0.53,65,0.088333,0.000914,192.168.1.22,0
38,326,3.77,113,0.101892,0.001621,192.168.1.7,0
19,4198,4.85,121,0.269444,0.007936,192.168.1.28,0
49,3055,1.6,50,0.033333,0.001412,192.168.1.44,0
8,4605,0.33,78,0.047143,0.004174,192.168.1.30,0
46,1608,4.79,48,0.106444,0.000627,192.168.1.28,0
15,3156,4.51,47,0.322143,0.00137,192.168.1.8,0
39,530,0.43,41,0.011316,0.002831,192.168.1.11,0
31,4543,4.07,143,0.135667,0.009456,192.168.1.14,0
20,1423,2.82,51,0.148421,0.003627,192.168.1.8,0
22,4379,3.66,109,0.174286,0.002753,192.168.1.35,0
44,1258,1.57,40,0.036512,0.007366,192.168.1.32,0
6,4587,2.11,70,0.422,0.008104,192.168.1.4,0
37,3489,1.56,107,0.043333,0.009077,192.168.1.10,0
47,4398,2.0,147,0.043478,0.009181,192.168.1.13,0
6892,1995836,1.62,100,6.6e-05,4e-06,192.168.1.100,1
27,2555,1.69,150,0.065,0.004765,192.168.1.10,0
5,4816,4.61,150,1.1525,0.0057,192.168.1.44,0
42,2422,1.15,99,0.028049,0.00993,192.168.1.17,0
27,881,2.32,105,0.089231,0.006972,192.168.1.34,0
32,3124,3.66,52,0.118065,0.006594,192.168.1.39,0
33,988,1.75,51,0.054688,0.004791,192.168.1.38,0
14,426,3.02,73,0.232308,0.005746,192.168.1.30,0
32,4943,4.74,40,0.152903,0.006312,192.168.1.21,0
31,1075,0.62,48,0.020667,0.001717,192.168.1.22,0
5,422,3.9,127,0.975,0.002205,192.168.1.38,0
39,1460,2.67,147,0.070263,0.00797,192.168.1.25,0
10,2147,2.27,42,0.252222,0.009016,192.168.1.14,0
15,2367,2.75,70,0.196429,0.002289,192.168.1.6,0
290,8646,0.64,40,0.002349,6e-06,192.168.1.213,1
30,485,2.5,48,0.086207,0.000304,192.168.1.20,0
46,4923,2.34,123,0.052,0.007364,192.168.1.13,0
45,2994,0.6,134,0.013636,0.002608,192.168.1.50,0
34,2087,0.73,55,0.022121,0.005567,192.168.1.9,0
49,2071,4.1,54,0.085417,0.009271,192.168.1.31,0
43,897,0.56,110,0.013333,0.008733,192.168.1.23,0
46,3555,2.01,59,0.044667,0.000974,192.168.1.22,0
7,565,0.31,44,0.051667,0.003295,192.168.1.39,0
32,547,2.6,95,0.083871,0.008691,192.168.1.37,0
36,765,4.93,114,0.140857,0.003276,192.168.1.3,0
31,2694,0.18,48,0.006,0.005369,192.168.1.7,0
44,2157,1.63,103,0.037907,0.000313,192.168.1.13,0
17,4543,4.83,87,0.301875,0.005863,192.168.1.28,0
31,4661,0.64,94,0.021333,0.009235,192.168.1.10,0
48,521,0.32,107,0.006809,0.009766,192.168.1.16,0
46,1117,1.88,138,0.041778,0.005695,192.168.1.47,0
24,609,1.4,80,0.06087,0.002549,192.168.1.13,0
22,2039,3.82,85,0.181905,0.002813,192.168.1.28,0
29,2786,2.9,145,0.103571,0.003859,192.168.1.21,0
37,2808,2.78,120,0.077222,0.001861,192.168.1.22,0
9,4027,2.42,119,0.3025,0.008599,192.168.1.32,0
15,2813,1.22,96,0.087143,0.009733,192.168.1.17,0
13,1643,4.02,101,0.335,0.003165,192.168.1.28,0
28,3802,2.65,93,0.098148,0.002396,192.168.1.21,0
43,910,4.5,62,0.107143,0.008532,192.168.1.18,0
6,2781,2.0,137,0.4,0.009734,192.168.1.17,0
8831,821259,1.59,75,8.1e-05,6e-06,192.168.1.100,1
446,9417,0.41,45,0.000179,3.4e-05,192.168.1.21,1
21,2732,0.28,61,0.014,0.009666,192.168.1.19,0
9,1041,3.07,101,0.38375,0.006679,192.168.1.16,0
20,3878,1.2,62,0.063158,0.001179,192.168.1.13,0
43,2767,4.62,139,0.11,0.00641,192.168.1.9,0
22,3340,1.27,114,0.060476,0.0049,192.168.1.26,0
25,3210,1.27,78,0.052917,0.007426,192.168.1.8,0
19,3857,3.06,110,0.17,0.005798,192.168.1.3,0
33,3086,3.3,126,0.103125,0.008103,192.168.1.41,0
28,1912,3.26,89,0.120741,0.00733,192.168.1.36,0
7,3079,3.81,89,0.635,0.006566,192.168.1.48,0
8,4847,2.84,76,0.405714,0.009478,192.168.1.43,0
23,3553,3.9,90,0.177273,0.006889,192.168.1.13,0
49,982,2.03,48,0.042292,0.007468,192.168.1.34,0
12,550,2.87,51,0.260909,0.000783,192.168.1.43,0
5,3711,3.9,115,0.975,0.004812,192.168.1.3,0
8,3117,1.15,75,0.164286,0.001543,192.168.1.11,0
22,4601,1.86,55,0.088571,0.002217,192.168.1.18,0
31,2825,1.72,88,0.057333,0.009207,192.168.1.2,0
8,1332,2.51,73,0.358571,0.000789,192.168.1.8,0
22,3363,1.54,62,0.073333,0.004778,192.168.1.50,0
35,4956,2.01,41,0.059118,0.004326,192.168.1.9,0
23,2605,1.1,143,0.05,0.009662,192.168.1.49,0
20,4004,2.23,137,0.117368,0.008161,192.168.1.29,0
48,530,0.36,78,0.00766,0.00246,192.168.1.45,0
23,1302,0.77,49,0.035,0.003996,192.168.1.47,0
42,4736,3.46,62,0.08439,0.005236,192.168.1.27,0
24,4636,2.08,89,0.090435,0.002967,192.168.1.38,0
48,3650,0.58,107,0.01234,0.006121,192.168.1.39,0
42,3937,3.29,54,0.080244,0.003976,192.168.1.45,0
25,1275,3.56,113,0.148333,0.007561,192.168.1.39,0
26,3381,2.74,132,0.1096,0.00554,192.168.1.20,0
47,1310,1.0,123,0.021739,0.008696,192.168.1.8,0
42,735,0.84,93,0.020488,0.008501,192.168.1.23,0
38,945,0.43,129,0.011622,0.008599,192.168.1.12,0
119,3138,0.86,42,0.003696,8.8e-05,192.168.1.129,1
5,3746,4.33,119,1.0825,0.001063,192.168.1.13,0
46,2414,0.32,82,0.007111,0.007746,192.168.1.36,0
41,2797,0.78,106,0.0195,0.003677,192.168.1.43,0
22,556,4.96,120,0.23619,0.002636,192.168.1.23,0
19,4602,4.01,148,0.222778,0.003672,192.168.1.31,0
26,4704,4.1,119,0.164,0.009769,192.168.1.17,0
17,4609,3.66,46,0.22875,0.000277,192.168.1.36,0
14,1830,1.04,47,0.08,0.009389,192.168.1.49,0
24,3862,1.6,58,0.069565,0.006972,192.168.1.48,0
14728,1584748,0.74,185,0.000454,8e-06,192.168.1.100,1
29,2823,1.26,103,0.045,0.009188,192.168.1.30,0
44,3553,0.86,68,0.02,0.007382,192.168.1.46,0
16,3342,1.07,77,0.071333,0.002166,192.168.1.22,0
43,2895,1.64,46,0.039048,0.009813,192.168.1.6,0
18,2065,1.04,100,0.061176,0.008177,192.168.1.13,0
34,1407,2.6,64,0.078788,0.003814,192.168.1.34,0
50,4587,2.43,147,0.049592,0.00265,192.168.1.13,0
37,3464,0.93,83,0.025833,0.004412,192.168.1.16,0
18,4944,4.4,62,0.258824,0.006237,192.168.1.37,0
28,2913,4.74,115,0.175556,0.000405,192.168.1.25,0
486,11628139,36.75,1300,0.223115,0.233816,10.0.0.10,1
25,1871,1.72,117,0.071667,0.005067,192.168.1.19,0
18,1922,4.88,76,0.287059,0.001281,192.168.1.35,0
23,4632,2.97,86,0.135,0.009782,192.168.1.15,0
49,1528,2.09,111,0.043542,0.001909,192.168.1.35,0
35,2648,1.1,116,0.032353,0.007999,192.168.1.45,0
28,4359,0.15,44,0.005556,0.003561,192.168.1.35,0
46,1206,2.86,128,0.063556,0.00603,192.168.1.2,0
23,534,2.38,93,0.108182,0.003611,192.168.1.30,0
41,4061,4.45,43,0.11125,0.009259,192.168.1.10,0
29,2629,4.19,97,0.149643,0.009003,192.168.1.2,0
13,3166,4.94,96,0.411667,0.009363,192.168.1.35,0
26,2309,3.49,51,0.1396,0.005296,192.168.1.18,0
9,1906,3.28,83,0.41,0.00948,192.168.1.8,0
25,4583,0.53,78,0.022083,0.009176,192.168.1.8,0
27,458,2.47,150,0.095,0.00737,192.168.1.45,0
29,2128,4.15,52,0.148214,0.006641,192.168.1.15,0
18,4006,1.54,133,0.090588,0.000685,192.168.1.6,0
50,3063,3.78,138,0.077143,0.001381,192.168.1.26,0
14,3479,0.76,119,0.058462,0.003766,192.168.1.3,0
42,3524,2.66,107,0.064878,0.001735,192.168.1.17,0
25,4113,3.09,137,0.12875,0.003562,192.168.1.19,0
50,4276,3.45,104,0.070408,0.006358,192.168.1.49,0
9,1901,0.88,52,0.11,0.002107,192.168.1.7,0
15,4200,1.73,51,0.123571,0.008449,192.168.1.47,0
35,1625,3.98,110,0.117059,0.00363,192.168.1.47,0
50,4123,3.63,137,0.074082,0.003413,192.168.1.12,0
21,3554,2.72,133,0.136,0.009462,192.168.1.22,0
31,3698,1.19,137,0.039667,0.005975,192.168.1.12,0
19,1943,4.61,107,0.256111,0.007226,192.168.1.31,0
47,3128,1.48,110,0.032174,0.001893,192.168.1.7,0
27,4266,1.63,47,0.062692,0.005503,192.168.1.44,0
50,1338,1.54,118,0.031429,0.006948,192.168.1.8,0
46,3118,4.06,120,0.090222,0.007492,192.168.1.10,0
6,2095,2.07,97,0.414,0.001989,192.168.1.45,0
32,3641,3.44,59,0.110968,0.004825,192.168.1.47,0
37,3179,3.68,142,0.102222,0.000142,192.168.1.26,0
33,2586,2.46,96,0.076875,0.006652,192.168.1.16,0
13,1211,3.1,46,0.258333,0.005064,192.168.1.30,0
42,3128,3.21,140,0.078293,0.005947,192.168.1.22,0
42,3861,4.18,71,0.101951,0.006485,192.168.1.4,0
14,539,0.81,121,0.062308,0.008441,192.168.1.16,0
10,4571,1.3,44,0.144444,0.008913,192.168.1.19,0
29,3258,2.61,77,0.093214,0.004107,192.168.1.4,0
13,4099,2.35,51,0.195833,0.008805,192.168.1.13,0
8,482,4.38,89,0.625714,0.007515,192.168.1.19,0
8241,606957,1.8,182,0.000366,7e-06,192.168.1.100,1
40,1277,3.24,119,0.083077,0.001246,192.168.1.28,0
34,957,3.97,53,0.120303,0.000968,192.168.1.46,0
23,1734,3.98,138,0.180909,0.004468,192.168.1.44,0
23,888,2.8,45,0.127273,0.003692,192.168.1.48,0
43,2538,4.87,136,0.115952,0.004561,192.168.1.36,0
346,6244233,55.26,1171,0.220034,0.225348,10.0.0.6,1
20,4494,0.89,49,0.046842,0.009229,192.168.1.17,0
42,3427,0.79,107,0.019268,0.009631,192.168.1.46,0
20,2234,4.24,125,0.223158,0.005199,192.168.1.12,0
41,3601,2.22,126,0.0555,0.006384,192.168.1.12,0
48,4424,1.72,122,0.036596,0.009657,192.168.1.2,0
30,581,4.75,49,0.163793,0.006526,192.168.1.4,0
37,2921,2.09,134,0.058056,0.004279,192.168.1.37,0
27,3524,4.86,61,0.186923,0.005367,192.168.1.9,0
11,3923,2.91,44,0.291,0.009436,192.168.1.47,0
30,443,3.89,132,0.134138,0.007393,192.168.1.23,0
15,2016,2.2,101,0.157143,0.000433,192.168.1.43,0
13199,1256665,1.51,158,0.000272,4e-06,192.168.1.100,1
33,4078,1.56,49,0.04875,0.009375,192.168.1.12,0
11,923,1.71,118,0.171,0.007375,192.168.1.16,0
44,3226,4.67,46,0.108605,0.002009,192.168.1.16,0
7,2666,4.33,43,0.721667,0.004458,192.168.1.42,0
22,2433,4.97,78,0.236667,0.008636,192.168.1.43,0
29,2692,1.55,63,0.055357,0.008913,192.168.1.2,0
244,7004,0.46,62,0.004873,1.4e-05,192.168.1.9,1
18,1496,2.71,76,0.159412,0.008052,192.168.1.23,0
14,2752,0.52,69,0.04,0.00535,192.168.1.34,0
29,4364,0.56,42,0.02,0.001427,192.168.1.41,0
9,3816,3.31,84,0.41375,0.009913,192.168.1.16,0
30,4530,3.38,83,0.116552,0.002406,192.168.1.31,0
49,565,0.27,89,0.005625,0.002761,192.168.1.23,0
29,3879,4.22,133,0.150714,0.000941,192.168.1.11,0
43,1935,4.69,110,0.111667,0.008884,192.168.1.27,0
18,4943,2.96,101,0.174118,0.004146,192.168.1.23,0
11,3960,4.04,150,0.404,0.002429,192.168.1.29,0
39,3194,1.48,52,0.038947,0.003393,192.168.1.34,0
9,1157,2.79,130,0.34875,0.003295,192.168.1.32,0
10,1263,1.57,52,0.174444,0.001546,192.168.1.38,0
17,2819,2.61,98,0.163125,0.002571,192.168.1.20,0
44,475,0.29,71,0.006744,0.007449,192.168.1.29,0
14,4352,2.75,88,0.211538,0.008384,192.168.1.41,0
184,3635,0.34,52,0.003027,5.8e-05,192.168.1.38,1
34,3726,0.52,71,0.015758,0.003104,192.168.1.5,0
9,2625,0.5,137,0.0625,0.001453,192.168.1.36,0
45,1925,2.65,92,0.060227,0.004484,192.168.1.40,0
25,4584,1.83,74,0.07625,0.005267,192.168.1.13,0
9,3541,4.46,144,0.5575,0.004886,192.168.1.19,0
9,2351,3.17,104,0.39625,0.007204,192.168.1.2,0
459,9835052,54.92,1362,0.408616,0.75398,10.0.0.2,1
41,3347,1.86,123,0.0465,0.006578,192.168.1.48,0
21,2932,2.58,103,0.129,0.002047,192.168.1.42,0
13,2308,1.83,89,0.1525,0.003993,192.168.1.5,0
34,3674,4.0,93,0.121212,0.006568,192.168.1.31,0
12,2423,2.01,89,0.182727,0.009068,192.168.1.44,0
21,1187,4.32,85,0.216,0.00592,192.168.1.40,0
13,2888,3.44,74,0.286667,0.007377,192.168.1.47,0
26,4938,3.86,108,0.1544,0.008392,192.168.1.20,0
44,3841,4.69,102,0.10907,0.009788,192.168.1.14,0
225,16273115,24.6,1337,0.436923,0.349143,10.0.0.2,1
